PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FlrSF1st,FlrSF2nd,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,YearBuilt_Group,HouseAge,RemodAge,TotalSF,TotalBath,RoadRail,GoodGarageType,Zone,CulDSac,Exterior1st_top,TwoStory,ExQual,LargerHouse,Remod,ExBsmtQual,HasFireplace,ExKitchen,ExterQual,BsmtQual,KitchenQual,ExterCond,Location_2,Location_3,Location_4,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,full_address,latitude,longitude
534251030,1320,172500,85,RL,65.0,16500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SFoyer,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,509.0,TA,Av,GLQ,962.0,Unf,0.0,270.0,1232.0,GasA,Fa,1,SBrkr,1320,0,0,0.0,1.0,2,0,3,1,5,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,20,0,0,0,None,None,0,5,2009,WD ,Normal,534251030.0,2233 MCKINLEY CT,1940-1979,38,38,2552.0,2.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2233 MCKINLEY CT, Iowa, United STATES",42.043927753531165,-93.62759043272207
902406020,984,110000,20,RM,65.0,9750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,TA,No,Rec,200.0,Unf,0.0,784.0,984.0,GasA,Gd,1,SBrkr,984,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1959.0,Unf,1.0,308.0,TA,TA,N,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,902406020.0,321 E 6TH ST,1940-1979,49,49,1968.0,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,"321 E 6TH ST, Iowa, United STATES",41.525618183673465,-90.57077371428572
906392080,1270,175900,20,RL,64.0,7242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1270.0,1270.0,GasA,Ex,1,SBrkr,1270,0,0,0.0,0.0,2,0,2,1,6,Typ,0,None,Attchd,2005.0,RFn,2.0,524.0,TA,TA,Y,0,96,0,0,0,None,None,0,7,2007,WD ,Normal,906392080.0,5318 DURANT ST,2000 and later,2,1,2540.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"5318 DURANT ST, Iowa, United STATES",42.02448141478391,-93.68938891380006
534175080,1680,213250,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,No,LwQ,144.0,GLQ,1127.0,379.0,1650.0,GasA,Ex,1,SBrkr,1680,0,0,1.0,0.0,2,0,3,1,7,Maj1,1,TA,Attchd,1998.0,Fin,2.0,583.0,TA,TA,Y,78,73,0,0,0,None,None,0,6,2009,WD ,Normal,534175080.0,2219 HAYES AVE,1980-1999,11,10,3330.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,"2219 HAYES AVE, Iowa, United STATES",42.04365403142575,-93.63268689392063
533242080,1358,204000,20,FV,73.0,7321,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1339.0,1339.0,GasA,Ex,1,SBrkr,1358,0,0,0.0,0.0,2,0,3,1,5,Typ,0,None,Detchd,1999.0,Unf,2.0,625.0,TA,TA,Y,176,174,0,0,0,None,None,0,12,2007,COD,Normal,533242080.0,2317 CAMDEN DR,1980-1999,8,7,2697.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2317 CAMDEN DR, Iowa, United STATES",42.046153558881464,-93.64012036864929
914474020,1491,209000,20,RL,70.0,9116,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Ex,1,SBrkr,1491,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2001.0,RFn,2.0,490.0,TA,TA,Y,120,100,0,0,0,None,None,0,5,2006,WD ,Normal,914474020.0,3001 SAPPHIRE CIR,2000 and later,5,5,2982.0,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,"3001 SAPPHIRE CIR, Iowa, United STATES",41.995862,-93.60378
535402270,1040,163000,20,RL,77.0,11500,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,No,BLQ,872.0,Rec,60.0,108.0,1040.0,GasA,Gd,1,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,6,Min1,1,Po,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,156,0,0,MnPrv,None,0,5,2009,WD ,Normal,535402270.0,113 E O NEIL DR,1940-1979,42,42,2080.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"113 E O NEIL DR, Iowa, United STATES",42.04031158740381,-93.61041149678016
535353060,1210,102900,20,RL,75.0,9533,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,1,FuseA,1210,0,0,0.0,0.0,1,1,2,1,7,Typ,0,None,Attchd,1953.0,Fin,1.0,616.0,TA,TA,Y,208,0,100,0,0,MnPrv,None,0,8,2009,ConLD,Normal,535353060.0,1317 WILSON AVE,1940-1979,56,56,1210.0,1.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,"1317 WILSON AVE, Iowa, United STATES",42.729127500000004,-92.486583625
534475250,1691,175000,20,RL,90.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,No,Rec,1173.0,Unf,0.0,507.0,1680.0,GasA,TA,1,SBrkr,1691,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Attchd,1967.0,Unf,2.0,550.0,Gd,TA,Y,0,67,260,0,0,MnPrv,None,0,4,2009,WD ,Normal,534475250.0,1428 NORTHWESTERN AVE,1940-1979,42,42,3371.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1428 NORTHWESTERN AVE, Iowa, United STATES",42.03618790180763,-93.62564954791495
527425025,914,128000,20,RL,60.0,17199,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Story,4,7,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,ALQ,314.0,Unf,0.0,600.0,914.0,GasA,Ex,1,SBrkr,914,0,0,0.0,0.0,1,0,2,1,4,Typ,0,None,Basment,1961.0,Unf,1.0,270.0,Fa,TA,Y,140,0,0,0,0,GdWo,None,0,7,2007,WD ,Normal,527425025.0,1012 TOP O HOLLOW RD,1940-1979,46,46,1828.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,"1012 TOP O HOLLOW RD, Iowa, United STATES",42.05655151182624,-93.62525282874702
902205140,901,107900,20,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Ex,1,SBrkr,901,0,0,0.0,0.0,1,0,2,1,4,Typ,0,None,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,None,None,0,8,2008,WD ,Normal,902205140.0,1130 STAFFORD AVE,1940-1979,54,8,1802.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"1130 STAFFORD AVE, Iowa, United STATES",42.03242908163266,-93.6076953877551
906475200,1533,280000,20,RL,62.0,70761,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,1,SBrkr,1533,0,0,1.0,0.0,2,0,2,1,5,Typ,2,TA,Attchd,1975.0,Unf,2.0,576.0,TA,TA,Y,200,54,0,0,0,None,None,0,12,2006,WD ,Normal,906475200.0,4927 WESTBEND DR,1940-1979,31,31,3066.0,3.0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,"4927 WESTBEND DR, Iowa, United STATES",42.02452050910066,-93.6840621935039
909251090,2555,191000,70,RL,79.0,11526,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,1,SBrkr,1423,748,384,0.0,0.0,2,0,3,1,9,Min1,1,Gd,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,431,0,0,0,0,None,None,0,9,2008,WD ,Normal,909251090.0,515 LYNN AVE,1900-1939,86,14,3143.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,"515 LYNN AVE, Iowa, United STATES",42.017746571428574,-93.64647528571429
535155110,1056,139400,20,RL,80.0,9250,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,BLQ,480.0,LwQ,468.0,108.0,1056.0,GasA,TA,1,SBrkr,1056,0,0,0.0,1.0,1,0,3,1,6,Typ,0,None,Attchd,1954.0,Unf,1.0,260.0,TA,TA,Y,390,0,0,0,0,None,None,0,7,2007,WD ,Normal,535155110.0,425 20TH ST,1940-1979,53,2,2112.0,1.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"425 20TH ST, Iowa, United STATES",41.52654417647059,-90.5045598235294
527403310,1422,155000,20,RL,63.0,9457,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,ALQ,566.0,Unf,0.0,359.0,925.0,GasA,TA,1,SBrkr,1422,0,0,1.0,0.0,1,0,3,1,7,Min2,0,None,Detchd,1988.0,Unf,2.0,576.0,TA,TA,Y,252,0,0,0,0,GdWo,None,0,9,2007,WD ,Normal,527403310.0,1413 WHEELER ST,1940-1979,37,17,2347.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1413 WHEELER ST, Iowa, United STATES",42.0534156445612,-93.62931575139147
527162080,1553,178750,60,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,No,Rec,414.0,Unf,0.0,277.0,691.0,GasA,Gd,1,SBrkr,691,862,0,0.0,0.0,2,1,3,1,6,Typ,0,None,Attchd,1996.0,Fin,2.0,420.0,TA,TA,Y,0,44,0,0,0,None,None,0,8,2007,WD ,Normal,527162080.0,3813 EISENHOWER AVE,1980-1999,11,11,2244.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"3813 EISENHOWER AVE, Iowa, United STATES",42.059140477605624,-93.63811811100749
533253160,1226,170000,120,RL,40.0,3876,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,GLQ,652.0,Rec,526.0,48.0,1226.0,GasA,TA,1,SBrkr,1226,0,0,1.0,0.0,1,0,1,1,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,484.0,TA,TA,Y,133,60,0,0,0,None,None,0,7,2006,WD ,Normal,533253160.0,2056 PINEHURST DR,1940-1979,28,28,2452.0,2.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,1,0,0,0,0,1,0,"2056 PINEHURST DR, Iowa, United STATES",42.043463213483925,-93.64916910893866
907125120,990,126000,20,RL,65.0,8775,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,1,SBrkr,990,0,0,0.0,0.0,1,0,3,1,5,Typ,0,None,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,None,None,0,4,2007,WD ,Normal,907125120.0,5423 NORRIS ST,1980-1999,13,13,1980.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,"5423 NORRIS ST, Iowa, United STATES",42.021333654055596,-93.69223928523525
903457040,2180,161000,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,No,LwQ,375.0,Unf,0.0,763.0,1138.0,GasA,Gd,1,SBrkr,1138,1042,0,0.0,0.0,1,1,3,1,7,Typ,1,Gd,Detchd,2006.0,Unf,2.0,720.0,TA,TA,N,0,0,170,0,0,None,None,0,5,2007,WD ,Normal,903457040.0,1212 N 2ND ST,1900-1939,92,57,3318.0,1.5,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"1212 N 2ND ST, Iowa, United STATES",42.0239428367347,-93.62711895918366
902325160,1440,79000,50,RM,63.0,5000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,0,FuseA,889,551,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0,0,77,0,0,None,None,0,4,2006,WD ,Normal,902325160.0,828 BURNETT AVE,Before 1900,106,56,1980.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"828 BURNETT AVE, Iowa, United STATES",42.02933328571429,-93.615331
528235050,1509,183200,60,RL,65.0,7861,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,GLQ,457.0,Unf,0.0,326.0,783.0,GasA,Ex,1,SBrkr,807,702,0,1.0,0.0,2,1,3,1,7,Typ,1,Gd,Attchd,2002.0,Fin,2.0,393.0,TA,TA,Y,100,75,0,0,0,None,None,0,6,2006,WD ,Normal,528235050.0,3915 BRICKMAN AVE,2000 and later,4,3,2292.0,3.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"3915 BRICKMAN AVE, Iowa, United STATES",42.06039105535776,-93.64261435720539
528478040,1958,250000,60,FV,85.0,10625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,Ex,1,SBrkr,1026,932,0,0.0,0.0,2,1,3,1,9,Typ,1,Gd,Attchd,2005.0,Fin,3.0,936.0,TA,TA,Y,154,210,0,0,0,None,None,0,7,2008,WD ,Normal,528478040.0,2413 KINGSTON DR,2000 and later,3,3,2984.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2413 KINGSTON DR, Iowa, United STATES",42.052265865153835,-93.64050502672988
528240040,1456,176000,60,RL,51.0,8029,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,1,SBrkr,728,728,0,0.0,0.0,2,1,3,1,8,Typ,0,None,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,None,None,0,7,2008,WD ,Normal,528240040.0,4003 WESTLAWN DR,2000 and later,3,3,2184.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"4003 WESTLAWN DR, Iowa, United STATES",42.06110342847591,-93.641526
528178090,2690,370000,60,RL,112.0,16451,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,TA,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,Ex,1,SBrkr,1804,886,0,0.0,0.0,2,1,4,1,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,795.0,TA,TA,Y,268,58,0,0,0,None,None,0,7,2008,WD ,Normal,528178090.0,3210 FOXLEY DR,2000 and later,5,5,4455.0,2.5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3210 FOXLEY DR, Iowa, United STATES",42.05866432653061,-93.65509110204081
923277080,845,134500,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,No,GLQ,638.0,Unf,0.0,207.0,845.0,GasA,Gd,1,SBrkr,845,0,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,923277080.0,3917 VIOLA MAE AVE,1980-1999,26,3,1690.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1,0,0,1,0,0,0,0,0,0,"3917 VIOLA MAE AVE, Iowa, United STATES",41.98724084507599,-93.60392378579725
903235010,1362,128000,70,RM,60.0,6155,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Mn,Unf,0.0,Unf,0.0,611.0,611.0,GasA,Ex,1,SBrkr,751,611,0,0.0,0.0,2,0,3,1,6,Typ,0,None,Detchd,1920.0,Fin,2.0,502.0,TA,Fa,Y,0,0,84,0,0,None,None,0,6,2008,WD ,Normal,903235010.0,1020 10TH ST,1900-1939,88,9,1973.0,2.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"1020 10TH ST, Iowa, United STATES",42.03649181632653,-91.599452
923275010,1178,135000,20,RL,80.0,11000,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,1,SBrkr,1178,0,0,1.0,0.0,1,1,3,1,6,Typ,0,None,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0,44,0,0,88,MnPrv,None,0,6,2007,WD ,Normal,923275010.0,500 GARDEN RD,1940-1979,31,4,2268.0,2.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,"500 GARDEN RD, Iowa, United STATES",41.98989992815509,-93.60557532261099
528439060,1432,245000,20,RL,76.0,9139,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,206.0,TA,Av,GLQ,379.0,Unf,0.0,1043.0,1422.0,GasA,Ex,1,SBrkr,1432,0,0,0.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2006.0,Fin,2.0,492.0,TA,TA,Y,297,50,0,0,0,None,None,0,9,2009,WD ,Normal,528439060.0,2523 YORKSHIRE ST,2000 and later,3,3,2854.0,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2523 YORKSHIRE ST, Iowa, United STATES",42.05321602823657,-93.642499162315
907290140,848,131500,120,RM,36.0,4435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,TA,Av,GLQ,659.0,Unf,0.0,189.0,848.0,GasA,Ex,1,SBrkr,848,0,0,1.0,0.0,1,0,1,1,3,Typ,0,None,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,None,None,0,11,2007,WD ,Normal,907290140.0,4617 TWAIN ST,2000 and later,4,4,1696.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,1,"4617 TWAIN ST, Iowa, United STATES",42.01628495599104,-93.68113037450748
535126100,1392,110000,20,RL,120.0,13560,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216.0,Fa,No,Unf,0.0,Unf,0.0,1392.0,1392.0,GasA,Gd,1,SBrkr,1392,0,0,1.0,0.0,1,0,2,1,5,Maj2,2,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0,0,240,0,0,None,None,0,7,2009,WD ,Normal,535126100.0,2407 DUFF AVE,1940-1979,41,41,2784.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2407 DUFF AVE, Iowa, United STATES",42.04590928286497,-93.6142550156629
535325320,1540,115000,50,RL,55.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,1,SBrkr,1040,500,0,1.0,0.0,1,0,4,1,7,Typ,0,None,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,535325320.0,211 16TH ST,1940-1979,52,52,2730.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1,0,0,0,1,0,0,0,0,0,"211 16TH ST, Iowa, United STATES",41.52462264432509,-90.51014086082826
527226010,2320,169000,60,RL,80.0,14762,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,1,SBrkr,1547,720,53,0.0,0.0,2,0,2,1,7,Typ,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,120,144,0,0,0,None,None,0,5,2006,WD ,Normal,527226010.0,3906 DAWES DR,1940-1979,58,56,2320.0,2.0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,"3906 DAWES DR, Iowa, United STATES",42.059266307028636,-93.62217083904109
